PXD,SampleGroup,BaseAccession,IsDdr
PXD060185,MDA-MB-468,Q92766,FALSE
PXD060185,MDA-MB-468,Q92769,FALSE
PXD060185,MDA-MB-468,Q92783,FALSE
PXD060185,MDA-MB-468,Q92785,FALSE
PXD060185,MDA-MB-468,Q92793,FALSE
PXD060185,MDA-MB-468,Q92797,FALSE
PXD060185,MDA-MB-468,Q92804,FALSE
PXD060185,MDA-MB-468,Q92841,FALSE
PXD060185,MDA-MB-468,Q92878,TRUE
PXD060185,MDA-MB-468,Q92888,FALSE
PXD060185,MDA-MB-468,Q92890,FALSE
PXD060185,MDA-MB-468,Q92896,FALSE
PXD060185,MDA-MB-468,Q92900,TRUE
PXD060185,MDA-MB-468,Q92917,FALSE
PXD060185,MDA-MB-468,Q92922,FALSE
PXD060185,MDA-MB-468,Q92925,FALSE
PXD060185,MDA-MB-468,Q92945,FALSE
PXD060185,MDA-MB-468,Q92979,FALSE
PXD060185,MDA-MB-468,Q92994,FALSE
PXD060185,MDA-MB-468,Q92995,FALSE
PXD060185,MDA-MB-468,Q93009,TRUE
PXD060185,MDA-MB-468,Q93034,FALSE
PXD060185,MDA-MB-468,Q93052,FALSE
PXD060185,MDA-MB-468,Q93074,FALSE
PXD060185,MDA-MB-468,Q93077,FALSE
PXD060185,MDA-MB-468,Q969T4,FALSE
PXD060185,MDA-MB-468,Q96A08,FALSE
PXD060185,MDA-MB-468,Q96A49,FALSE
PXD060185,MDA-MB-468,Q96AE4,FALSE
PXD060185,MDA-MB-468,Q96AG4,FALSE
PXD060185,MDA-MB-468,Q96AH0,TRUE
PXD060185,MDA-MB-468,Q96AT1,FALSE
PXD060185,MDA-MB-468,Q96AY2,TRUE
PXD060185,MDA-MB-468,Q96B23,FALSE
PXD060185,MDA-MB-468,Q96B36,FALSE
PXD060185,MDA-MB-468,Q96BK5,FALSE
PXD060185,MDA-MB-468,Q96BP3,FALSE
PXD060185,MDA-MB-468,Q96C19,FALSE
PXD060185,MDA-MB-468,Q96C86,FALSE
PXD060185,MDA-MB-468,Q96C90,FALSE
PXD060185,MDA-MB-468,Q96CB8,FALSE
PXD060185,MDA-MB-468,Q96CF2,FALSE
PXD060185,MDA-MB-468,Q96CN7,FALSE
PXD060185,MDA-MB-468,Q96CP2,FALSE
PXD060185,MDA-MB-468,Q96CT7,FALSE
PXD060185,MDA-MB-468,Q96CV9,FALSE
PXD060185,MDA-MB-468,Q96D09,FALSE
PXD060185,MDA-MB-468,Q96DT7,FALSE
PXD060185,MDA-MB-468,Q96EI5,FALSE
PXD060185,MDA-MB-468,Q96EV2,FALSE
PXD060185,MDA-MB-468,Q96EY4,FALSE
PXD060185,MDA-MB-468,Q96EZ8,FALSE
PXD060185,MDA-MB-468,Q96FF9,TRUE
PXD060185,MDA-MB-468,Q96FI4,TRUE
PXD060185,MDA-MB-468,Q96FK6,FALSE
PXD060185,MDA-MB-468,Q96FQ6,FALSE
PXD060185,MDA-MB-468,Q96FZ2,TRUE
PXD060185,MDA-MB-468,Q96GM5,FALSE
PXD060185,MDA-MB-468,Q96GX9,FALSE
PXD060185,MDA-MB-468,Q96H20,FALSE
PXD060185,MDA-MB-468,Q96HC4,FALSE
PXD060185,MDA-MB-468,Q96HW7,FALSE
PXD060185,MDA-MB-468,Q96HY6,FALSE
PXD060185,MDA-MB-468,Q96HY7,FALSE
PXD060185,MDA-MB-468,Q96I25,FALSE
PXD060185,MDA-MB-468,Q96IZ0,FALSE
PXD060185,MDA-MB-468,Q96JB5,TRUE
PXD060185,MDA-MB-468,Q96JC9,FALSE
PXD060185,MDA-MB-468,Q96JH7,TRUE
PXD060185,MDA-MB-468,Q96JM3,FALSE
PXD060185,MDA-MB-468,Q96JP5,FALSE
PXD060185,MDA-MB-468,Q96K17,FALSE
PXD060185,MDA-MB-468,Q96K21,FALSE
PXD060185,MDA-MB-468,Q96KB5,FALSE
PXD060185,MDA-MB-468,Q96KQ7,FALSE
PXD060185,MDA-MB-468,Q96KR1,FALSE
PXD060185,MDA-MB-468,Q96L73,FALSE
PXD060185,MDA-MB-468,Q96L91,TRUE
PXD060185,MDA-MB-468,Q96LD4,FALSE
PXD060185,MDA-MB-468,Q96LI5,FALSE
PXD060185,MDA-MB-468,Q96LR5,TRUE
PXD060185,MDA-MB-468,Q96M27,FALSE
PXD060185,MDA-MB-468,Q96M53,FALSE
PXD060185,MDA-MB-468,Q96MU7,FALSE
PXD060185,MDA-MB-468,Q96N64,FALSE
PXD060185,MDA-MB-468,Q96N67,FALSE
PXD060185,MDA-MB-468,Q96NC0,FALSE
PXD060185,MDA-MB-468,Q96P70,FALSE
PXD060185,MDA-MB-468,Q96PE2,FALSE
PXD060185,MDA-MB-468,Q96PK6,FALSE
PXD060185,MDA-MB-468,Q96PM9,TRUE
PXD060185,MDA-MB-468,Q96PN7,FALSE
PXD060185,MDA-MB-468,Q96PV6,FALSE
PXD060185,MDA-MB-468,Q96PZ0,FALSE
PXD060185,MDA-MB-468,Q96Q89,FALSE
PXD060185,MDA-MB-468,Q96QC0,FALSE
PXD060185,MDA-MB-468,Q96QF0,FALSE
PXD060185,MDA-MB-468,Q96QR8,FALSE
PXD060185,MDA-MB-468,Q96R05,FALSE
PXD060185,MDA-MB-468,Q96RE7,FALSE
PXD060185,MDA-MB-468,Q96RK0,FALSE
PXD060185,MDA-MB-468,Q96RL1,TRUE
PXD060185,MDA-MB-468,Q96S55,TRUE
PXD060185,MDA-MB-468,Q96S90,FALSE
PXD060185,MDA-MB-468,Q96SI9,FALSE
PXD060185,MDA-MB-468,Q96ST3,FALSE
PXD060185,MDA-MB-468,Q96T23,FALSE
PXD060185,MDA-MB-468,Q96T37,FALSE
PXD060185,MDA-MB-468,Q96T60,TRUE
PXD060185,MDA-MB-468,Q99426,FALSE
PXD060185,MDA-MB-468,Q99439,FALSE
PXD060185,MDA-MB-468,Q99459,TRUE
PXD060185,MDA-MB-468,Q99460,FALSE
PXD060185,MDA-MB-468,Q99497,TRUE
PXD060185,MDA-MB-468,Q99504,TRUE
PXD060185,MDA-MB-468,Q99547,FALSE
PXD060185,MDA-MB-468,Q99549,FALSE
PXD060185,MDA-MB-468,Q99575,FALSE
PXD060185,MDA-MB-468,Q99590,FALSE
PXD060185,MDA-MB-468,Q99598,TRUE
PXD060185,MDA-MB-468,Q99613,FALSE
PXD060185,MDA-MB-468,Q99614,FALSE
PXD060185,MDA-MB-468,Q99633,FALSE
PXD060185,MDA-MB-468,Q99661,FALSE
PXD060185,MDA-MB-468,Q99714,FALSE
PXD060185,MDA-MB-468,Q99728,TRUE
PXD060185,MDA-MB-468,Q99729,FALSE
PXD060185,MDA-MB-468,Q99733,FALSE
PXD060185,MDA-MB-468,Q99829,FALSE
PXD060185,MDA-MB-468,Q99856,FALSE
PXD060185,MDA-MB-468,Q99877,FALSE
PXD060185,MDA-MB-468,Q99878,FALSE
PXD060185,MDA-MB-468,Q99879,FALSE
PXD060185,MDA-MB-468,Q99880,FALSE
PXD060185,MDA-MB-468,Q99933,FALSE
PXD060185,MDA-MB-468,Q99961,FALSE
PXD060185,MDA-MB-468,Q9BPX3,FALSE
PXD060185,MDA-MB-468,Q9BPX5,FALSE
PXD060185,MDA-MB-468,Q9BPY3,FALSE
PXD060185,MDA-MB-468,Q9BQ39,FALSE
PXD060185,MDA-MB-468,Q9BQ52,FALSE
PXD060185,MDA-MB-468,Q9BQ61,FALSE
PXD060185,MDA-MB-468,Q9BQA1,FALSE
PXD060185,MDA-MB-468,Q9BQI0,FALSE
PXD060185,MDA-MB-468,Q9BRD0,FALSE
PXD060185,MDA-MB-468,Q9BRJ6,FALSE
PXD060185,MDA-MB-468,Q9BRP0,FALSE
PXD060185,MDA-MB-468,Q9BRP8,FALSE
PXD060185,MDA-MB-468,Q9BRQ0,FALSE
PXD060185,MDA-MB-468,Q9BRR8,FALSE
PXD060185,MDA-MB-468,Q9BRU9,FALSE
PXD060185,MDA-MB-468,Q9BRX5,FALSE
PXD060185,MDA-MB-468,Q9BSC4,FALSE
PXD060185,MDA-MB-468,Q9BSJ8,FALSE
PXD060185,MDA-MB-468,Q9BST9,FALSE
PXD060185,MDA-MB-468,Q9BT78,FALSE
PXD060185,MDA-MB-468,Q9BTA9,TRUE
PXD060185,MDA-MB-468,Q9BTC0,FALSE
PXD060185,MDA-MB-468,Q9BTC8,FALSE
PXD060185,MDA-MB-468,Q9BTE7,TRUE
PXD060185,MDA-MB-468,Q9BTK6,FALSE
PXD060185,MDA-MB-468,Q9BTT0,FALSE
PXD060185,MDA-MB-468,Q9BU76,FALSE
PXD060185,MDA-MB-468,Q9BUB4,FALSE
PXD060185,MDA-MB-468,Q9BUH6,TRUE
PXD060185,MDA-MB-468,Q9BUL5,FALSE
PXD060185,MDA-MB-468,Q9BUP0,FALSE
PXD060185,MDA-MB-468,Q9BUQ8,FALSE
PXD060185,MDA-MB-468,Q9BUT9,FALSE
PXD060185,MDA-MB-468,Q9BVC5,FALSE
PXD060185,MDA-MB-468,Q9BVI4,FALSE
PXD060185,MDA-MB-468,Q9BVP2,FALSE
PXD060185,MDA-MB-468,Q9BW19,FALSE
PXD060185,MDA-MB-468,Q9BW61,FALSE
PXD060185,MDA-MB-468,Q9BW71,FALSE
PXD060185,MDA-MB-468,Q9BWE0,FALSE
PXD060185,MDA-MB-468,Q9BWG4,FALSE
PXD060185,MDA-MB-468,Q9BWU0,FALSE
PXD060185,MDA-MB-468,Q9BWW4,FALSE
PXD060185,MDA-MB-468,Q9BXP5,FALSE
PXD060185,MDA-MB-468,Q9BXS6,FALSE
PXD060185,MDA-MB-468,Q9BXV9,FALSE
PXD060185,MDA-MB-468,Q9BXW9,TRUE
PXD060185,MDA-MB-468,Q9BXX2,FALSE
PXD060185,MDA-MB-468,Q9BY42,FALSE
PXD060185,MDA-MB-468,Q9BY43,FALSE
PXD060185,MDA-MB-468,Q9BY44,FALSE
PXD060185,MDA-MB-468,Q9BY77,FALSE
PXD060185,MDA-MB-468,Q9BYG3,FALSE
PXD060185,MDA-MB-468,Q9BYW2,TRUE
PXD060185,MDA-MB-468,Q9BZ95,FALSE
PXD060185,MDA-MB-468,Q9BZE4,FALSE
PXD060185,MDA-MB-468,Q9BZE9,FALSE
PXD060185,MDA-MB-468,Q9BZJ0,FALSE
PXD060185,MDA-MB-468,Q9BZK7,FALSE
PXD060185,MDA-MB-468,Q9BZZ5,FALSE
PXD060185,MDA-MB-468,Q9C0A6,FALSE
PXD060185,MDA-MB-468,Q9C0C2,TRUE
PXD060185,MDA-MB-468,Q9C0I1,FALSE
PXD060185,MDA-MB-468,Q9C0J8,TRUE
PXD060185,MDA-MB-468,Q9GZL7,FALSE
PXD060185,MDA-MB-468,Q9GZN8,FALSE
PXD060185,MDA-MB-468,Q9GZR7,FALSE
PXD060185,MDA-MB-468,Q9GZS1,FALSE
PXD060185,MDA-MB-468,Q9GZU8,FALSE
PXD060185,MDA-MB-468,Q9H089,FALSE
PXD060185,MDA-MB-468,Q9H0A0,FALSE
PXD060185,MDA-MB-468,Q9H0C8,FALSE
PXD060185,MDA-MB-468,Q9H0G5,FALSE
PXD060185,MDA-MB-468,Q9H0H5,FALSE
PXD060185,MDA-MB-468,Q9H0W8,FALSE
PXD060185,MDA-MB-468,Q9H1E3,TRUE
PXD060185,MDA-MB-468,Q9H1J1,FALSE
PXD060185,MDA-MB-468,Q9H2G2,FALSE
PXD060185,MDA-MB-468,Q9H2M9,FALSE
PXD060185,MDA-MB-468,Q9H2P0,FALSE
PXD060185,MDA-MB-468,Q9H2U1,FALSE
PXD060185,MDA-MB-468,Q9H307,FALSE
PXD060185,MDA-MB-468,Q9H322,FALSE
PXD060185,MDA-MB-468,Q9H3P2,FALSE
PXD060185,MDA-MB-468,Q9H3Q1,FALSE
PXD060185,MDA-MB-468,Q9H3U1,FALSE
PXD060185,MDA-MB-468,Q9H410,FALSE
PXD060185,MDA-MB-468,Q9H425,FALSE
PXD060185,MDA-MB-468,Q9H444,FALSE
PXD060185,MDA-MB-468,Q9H467,FALSE
PXD060185,MDA-MB-468,Q9H4A3,TRUE
PXD060185,MDA-MB-468,Q9H4A4,FALSE
PXD060185,MDA-MB-468,Q9H4G0,FALSE
PXD060185,MDA-MB-468,Q9H4I2,FALSE
PXD060185,MDA-MB-468,Q9H4L7,TRUE
PXD060185,MDA-MB-468,Q9H4M9,FALSE
PXD060185,MDA-MB-468,Q9H501,FALSE
PXD060185,MDA-MB-468,Q9H582,FALSE
PXD060185,MDA-MB-468,Q9H583,FALSE
PXD060185,MDA-MB-468,Q9H5V9,FALSE
PXD060185,MDA-MB-468,Q9H6E5,FALSE
PXD060185,MDA-MB-468,Q9H6F5,FALSE
PXD060185,MDA-MB-468,Q9H6P5,FALSE
PXD060185,MDA-MB-468,Q9H6R4,FALSE
PXD060185,MDA-MB-468,Q9H7B2,FALSE
PXD060185,MDA-MB-468,Q9H7L9,FALSE
PXD060185,MDA-MB-468,Q9H7N4,FALSE
PXD060185,MDA-MB-468,Q9H814,FALSE
PXD060185,MDA-MB-468,Q9H875,FALSE
PXD060185,MDA-MB-468,Q9H8S9,FALSE
PXD060185,MDA-MB-468,Q9H8V3,FALSE
PXD060185,MDA-MB-468,Q9H8W3,FALSE
PXD060185,MDA-MB-468,Q9H8Y5,FALSE
PXD060185,MDA-MB-468,Q9H910,FALSE
PXD060185,MDA-MB-468,Q9H993,TRUE
PXD060185,MDA-MB-468,Q9H9A6,FALSE
PXD060185,MDA-MB-468,Q9H9A7,TRUE
PXD060185,MDA-MB-468,Q9H9B1,FALSE
PXD060185,MDA-MB-468,Q9H9Q4,TRUE
PXD060185,MDA-MB-468,Q9HA64,FALSE
PXD060185,MDA-MB-468,Q9HAF1,FALSE
PXD060185,MDA-MB-468,Q9HAH7,FALSE
PXD060185,MDA-MB-468,Q9HAN9,FALSE
PXD060185,MDA-MB-468,Q9HAU5,FALSE
PXD060185,MDA-MB-468,Q9HAV4,FALSE
PXD060185,MDA-MB-468,Q9HB07,FALSE
PXD060185,MDA-MB-468,Q9HB71,FALSE
PXD060185,MDA-MB-468,Q9HBK9,FALSE
PXD060185,MDA-MB-468,Q9HC35,FALSE
PXD060185,MDA-MB-468,Q9HC52,FALSE
PXD060185,MDA-MB-468,Q9HCE3,FALSE
PXD060185,MDA-MB-468,Q9HCE5,TRUE
PXD060185,MDA-MB-468,Q9HCK8,FALSE
PXD060185,MDA-MB-468,Q9HCN4,FALSE
PXD060185,MDA-MB-468,Q9HCS7,TRUE
PXD060185,MDA-MB-468,Q9HCU8,TRUE
PXD060185,MDA-MB-468,Q9HD42,FALSE
PXD060185,MDA-MB-468,Q9NP50,FALSE
PXD060185,MDA-MB-468,Q9NP79,FALSE
PXD060185,MDA-MB-468,Q9NPD8,TRUE
PXD060185,MDA-MB-468,Q9NPF5,TRUE
PXD060185,MDA-MB-468,Q9NPH2,FALSE
PXD060185,MDA-MB-468,Q9NQ55,FALSE
PXD060185,MDA-MB-468,Q9NQP4,FALSE
PXD060185,MDA-MB-468,Q9NQW6,FALSE
PXD060185,MDA-MB-468,Q9NQZ2,FALSE
PXD060185,MDA-MB-468,Q9NR12,FALSE
PXD060185,MDA-MB-468,Q9NR30,FALSE
PXD060185,MDA-MB-468,Q9NR33,FALSE
PXD060185,MDA-MB-468,Q9NR45,FALSE
PXD060185,MDA-MB-468,Q9NR46,FALSE
PXD060185,MDA-MB-468,Q9NRG0,FALSE
PXD060185,MDA-MB-468,Q9NRL2,FALSE
PXD060185,MDA-MB-468,Q9NRN9,FALSE
PXD060185,MDA-MB-468,Q9NRY2,TRUE
PXD060185,MDA-MB-468,Q9NRZ9,TRUE
PXD060185,MDA-MB-468,Q9NSD9,FALSE
PXD060185,MDA-MB-468,Q9NT62,FALSE
PXD060185,MDA-MB-468,Q9NTI5,TRUE
PXD060185,MDA-MB-468,Q9NTJ3,FALSE
PXD060185,MDA-MB-468,Q9NTK5,FALSE
PXD060185,MDA-MB-468,Q9NUA8,TRUE
PXD060185,MDA-MB-468,Q9NUQ8,FALSE
PXD060185,MDA-MB-468,Q9NUQ9,FALSE
PXD060185,MDA-MB-468,Q9NUW8,TRUE
PXD060185,MDA-MB-468,Q9NV56,FALSE
PXD060185,MDA-MB-468,Q9NV88,FALSE
PXD060185,MDA-MB-468,Q9NVM6,FALSE
PXD060185,MDA-MB-468,Q9NVR2,FALSE
PXD060185,MDA-MB-468,Q9NVT9,FALSE
PXD060185,MDA-MB-468,Q9NVU7,FALSE
PXD060185,MDA-MB-468,Q9NVZ3,FALSE
PXD060185,MDA-MB-468,Q9NW13,FALSE
PXD060185,MDA-MB-468,Q9NW64,FALSE
PXD060185,MDA-MB-468,Q9NW82,FALSE
PXD060185,MDA-MB-468,Q9NWB6,FALSE
PXD060185,MDA-MB-468,Q9NWH9,FALSE
PXD060185,MDA-MB-468,Q9NWT1,FALSE
PXD060185,MDA-MB-468,Q9NWV4,FALSE
PXD060185,MDA-MB-468,Q9NWX6,FALSE
PXD060185,MDA-MB-468,Q9NX02,FALSE
PXD060185,MDA-MB-468,Q9NX08,FALSE
PXD060185,MDA-MB-468,Q9NX40,FALSE
PXD060185,MDA-MB-468,Q9NX55,FALSE
PXD060185,MDA-MB-468,Q9NX58,FALSE
PXD060185,MDA-MB-468,Q9NX74,FALSE
PXD060185,MDA-MB-468,Q9NXE8,FALSE
PXD060185,MDA-MB-468,Q9NXG2,FALSE
PXD060185,MDA-MB-468,Q9NXH9,FALSE
PXD060185,MDA-MB-468,Q9NY61,FALSE
PXD060185,MDA-MB-468,Q9NYB0,TRUE
PXD060185,MDA-MB-468,Q9NYD6,FALSE
PXD060185,MDA-MB-468,Q9NYF8,TRUE
PXD060185,MDA-MB-468,Q9NYR9,FALSE
PXD060185,MDA-MB-468,Q9NYV4,FALSE
PXD060185,MDA-MB-468,Q9NZ63,FALSE
PXD060185,MDA-MB-468,Q9NZB2,FALSE
PXD060185,MDA-MB-468,Q9NZH5,FALSE
PXD060185,MDA-MB-468,Q9NZJ0,TRUE
PXD060185,MDA-MB-468,Q9NZU5,FALSE
PXD060185,MDA-MB-468,Q9NZZ3,FALSE
PXD060185,MDA-MB-468,Q9P013,FALSE
PXD060185,MDA-MB-468,Q9P016,FALSE
PXD060185,MDA-MB-468,Q9P031,FALSE
PXD060185,MDA-MB-468,Q9P0L0,FALSE
PXD060185,MDA-MB-468,Q9P0U4,FALSE
PXD060185,MDA-MB-468,Q9P0W2,FALSE
PXD060185,MDA-MB-468,Q9P1Y5,FALSE
PXD060185,MDA-MB-468,Q9P1Z0,TRUE
PXD060185,MDA-MB-468,Q9P258,FALSE
PXD060185,MDA-MB-468,Q9P289,FALSE
PXD060185,MDA-MB-468,Q9P2E9,FALSE
PXD060185,MDA-MB-468,Q9P2J5,FALSE
PXD060185,MDA-MB-468,Q9P2K3,FALSE
PXD060185,MDA-MB-468,Q9P2N5,FALSE
PXD060185,MDA-MB-468,Q9P2T1,FALSE
PXD060185,MDA-MB-468,Q9P2X3,FALSE
PXD060185,MDA-MB-468,Q9P2Y4,FALSE
PXD060185,MDA-MB-468,Q9UBB5,FALSE
PXD060185,MDA-MB-468,Q9UBB6,FALSE
PXD060185,MDA-MB-468,Q9UBB9,TRUE
PXD060185,MDA-MB-468,Q9UBC2,FALSE
PXD060185,MDA-MB-468,Q9UBD5,FALSE
PXD060185,MDA-MB-468,Q9UBE0,FALSE
PXD060185,MDA-MB-468,Q9UBM7,FALSE
PXD060185,MDA-MB-468,Q9UBN7,FALSE
PXD060185,MDA-MB-468,Q9UBP6,FALSE
PXD060185,MDA-MB-468,Q9UBT2,FALSE
PXD060185,MDA-MB-468,Q9UBU8,TRUE
PXD060185,MDA-MB-468,Q9UBU9,FALSE
PXD060185,MDA-MB-468,Q9UBW7,FALSE
PXD060185,MDA-MB-468,Q9UDY2,FALSE
PXD060185,MDA-MB-468,Q9UEE9,FALSE
PXD060185,MDA-MB-468,Q9UER7,FALSE
PXD060185,MDA-MB-468,Q9UEY8,FALSE
PXD060185,MDA-MB-468,Q9UFW8,FALSE
PXD060185,MDA-MB-468,Q9UGK3,FALSE
PXD060185,MDA-MB-468,Q9UGP4,FALSE
PXD060185,MDA-MB-468,Q9UGP5,TRUE
PXD060185,MDA-MB-468,Q9UGU0,FALSE
PXD060185,MDA-MB-468,Q9UGY1,FALSE
PXD060185,MDA-MB-468,Q9UHB6,FALSE
PXD060185,MDA-MB-468,Q9UHD1,FALSE
PXD060185,MDA-MB-468,Q9UHD8,FALSE
PXD060185,MDA-MB-468,Q9UHF7,FALSE
PXD060185,MDA-MB-468,Q9UHJ3,FALSE
PXD060185,MDA-MB-468,Q9UHK0,FALSE
PXD060185,MDA-MB-468,Q9UHQ9,FALSE
PXD060185,MDA-MB-468,Q9UHR5,FALSE
PXD060185,MDA-MB-468,Q9UHV7,FALSE
PXD060185,MDA-MB-468,Q9UHV9,FALSE
PXD060185,MDA-MB-468,Q9UHX1,FALSE
PXD060185,MDA-MB-468,Q9UI26,FALSE
PXD060185,MDA-MB-468,Q9UIA9,FALSE
PXD060185,MDA-MB-468,Q9UIF9,FALSE
PXD060185,MDA-MB-468,Q9UIS9,FALSE
PXD060185,MDA-MB-468,Q9UJ41,FALSE
PXD060185,MDA-MB-468,Q9UJA5,FALSE
PXD060185,MDA-MB-468,Q9UJU6,FALSE
PXD060185,MDA-MB-468,Q9UJV9,FALSE
PXD060185,MDA-MB-468,Q9UK45,FALSE
PXD060185,MDA-MB-468,Q9UK59,FALSE
PXD060185,MDA-MB-468,Q9UK76,FALSE
PXD060185,MDA-MB-468,Q9UKD2,FALSE
PXD060185,MDA-MB-468,Q9UKJ3,FALSE
PXD060185,MDA-MB-468,Q9UKK9,FALSE
PXD060185,MDA-MB-468,Q9UKL0,FALSE
PXD060185,MDA-MB-468,Q9UKM9,FALSE
PXD060185,MDA-MB-468,Q9UKN8,FALSE
PXD060185,MDA-MB-468,Q9UKV3,FALSE
PXD060185,MDA-MB-468,Q9UKX7,FALSE
PXD060185,MDA-MB-468,Q9UKY7,FALSE
PXD060185,MDA-MB-468,Q9ULJ3,FALSE
PXD060185,MDA-MB-468,Q9ULJ6,FALSE
PXD060185,MDA-MB-468,Q9ULL5,FALSE
PXD060185,MDA-MB-468,Q9ULU4,TRUE
PXD060185,MDA-MB-468,Q9ULV4,FALSE
PXD060185,MDA-MB-468,Q9ULW0,FALSE
PXD060185,MDA-MB-468,Q9ULX6,FALSE
PXD060185,MDA-MB-468,Q9UMS4,TRUE
PXD060185,MDA-MB-468,Q9UMY1,FALSE
PXD060185,MDA-MB-468,Q9UN79,FALSE
PXD060185,MDA-MB-468,Q9UNA4,TRUE
PXD060185,MDA-MB-468,Q9UNF1,FALSE
PXD060185,MDA-MB-468,Q9UNH7,FALSE
PXD060185,MDA-MB-468,Q9UNS1,TRUE
PXD060185,MDA-MB-468,Q9UNX3,FALSE
PXD060185,MDA-MB-468,Q9UNZ2,FALSE
PXD060185,MDA-MB-468,Q9UNZ5,FALSE
PXD060185,MDA-MB-468,Q9UPN9,FALSE
PXD060185,MDA-MB-468,Q9UPS6,FALSE
PXD060185,MDA-MB-468,Q9UPT8,FALSE
PXD060185,MDA-MB-468,Q9UPT9,FALSE
PXD060185,MDA-MB-468,Q9UPW0,FALSE
PXD060185,MDA-MB-468,Q9UQ13,FALSE
PXD060185,MDA-MB-468,Q9UQ80,FALSE
PXD060185,MDA-MB-468,Q9UQB8,FALSE
PXD060185,MDA-MB-468,Q9UQE7,FALSE
PXD060185,MDA-MB-468,Q9UQL6,FALSE
PXD060185,MDA-MB-468,Q9UQN3,FALSE
PXD060185,MDA-MB-468,Q9UQR0,FALSE
PXD060185,MDA-MB-468,Q9UQR1,FALSE
PXD060185,MDA-MB-468,Q9Y230,TRUE
PXD060185,MDA-MB-468,Q9Y232,FALSE
PXD060185,MDA-MB-468,Q9Y237,FALSE
PXD060185,MDA-MB-468,Q9Y242,FALSE
PXD060185,MDA-MB-468,Q9Y262,FALSE
PXD060185,MDA-MB-468,Q9Y266,FALSE
PXD060185,MDA-MB-468,Q9Y277,FALSE
PXD060185,MDA-MB-468,Q9Y281,FALSE
PXD060185,MDA-MB-468,Q9Y2H0,FALSE
PXD060185,MDA-MB-468,Q9Y2R4,FALSE
PXD060185,MDA-MB-468,Q9Y2S6,FALSE
PXD060185,MDA-MB-468,Q9Y2W1,FALSE
PXD060185,MDA-MB-468,Q9Y2W2,FALSE
PXD060185,MDA-MB-468,Q9Y2W6,FALSE
PXD060185,MDA-MB-468,Q9Y2X3,FALSE
PXD060185,MDA-MB-468,Q9Y2X9,FALSE
PXD060185,MDA-MB-468,Q9Y314,FALSE
PXD060185,MDA-MB-468,Q9Y3A4,FALSE
PXD060185,MDA-MB-468,Q9Y3A5,FALSE
PXD060185,MDA-MB-468,Q9Y3B4,FALSE
PXD060185,MDA-MB-468,Q9Y3B8,FALSE
PXD060185,MDA-MB-468,Q9Y3B9,FALSE
PXD060185,MDA-MB-468,Q9Y3C8,FALSE
PXD060185,MDA-MB-468,Q9Y3E7,FALSE
PXD060185,MDA-MB-468,Q9Y3X0,FALSE
PXD060185,MDA-MB-468,Q9Y3Z3,TRUE
PXD060185,MDA-MB-468,Q9Y450,FALSE
PXD060185,MDA-MB-468,Q9Y4B6,FALSE
PXD060185,MDA-MB-468,Q9Y4E5,FALSE
PXD060185,MDA-MB-468,Q9Y508,FALSE
PXD060185,MDA-MB-468,Q9Y520,FALSE
PXD060185,MDA-MB-468,Q9Y570,FALSE
PXD060185,MDA-MB-468,Q9Y5A7,FALSE
PXD060185,MDA-MB-468,Q9Y5B0,FALSE
PXD060185,MDA-MB-468,Q9Y5B6,FALSE
PXD060185,MDA-MB-468,Q9Y5B9,FALSE
PXD060185,MDA-MB-468,Q9Y5K6,FALSE
PXD060185,MDA-MB-468,Q9Y5U2,FALSE
PXD060185,MDA-MB-468,Q9Y5V0,FALSE
PXD060185,MDA-MB-468,Q9Y5X1,FALSE
PXD060185,MDA-MB-468,Q9Y5X3,FALSE
PXD060185,MDA-MB-468,Q9Y618,FALSE
PXD060185,MDA-MB-468,Q9Y620,TRUE
PXD060185,MDA-MB-468,Q9Y657,FALSE
PXD060185,MDA-MB-468,Q9Y6A4,FALSE
PXD060185,MDA-MB-468,Q9Y6D6,FALSE
PXD060185,MDA-MB-468,Q9Y6D9,FALSE
PXD060185,MDA-MB-468,Q9Y6E2,FALSE
PXD060185,MDA-MB-468,Q9Y6I4,TRUE
PXD060185,MDA-MB-468,Q9Y6K5,FALSE
PXD060185,MDA-MB-468,Q9Y6Q9,FALSE
PXD060185,MDA-MB-468,Q9Y6U3,FALSE
PXD060185,MDA-MB-468,Q9Y6X9,TRUE
PXD060185,T-47D,A5YKK6,FALSE
PXD060185,T-47D,A6NHR9,TRUE
PXD060185,T-47D,A8MW92,FALSE
PXD060185,T-47D,E9PRG8,FALSE
PXD060185,T-47D,O00139,FALSE
PXD060185,T-47D,O00148,FALSE
PXD060185,T-47D,O00151,FALSE
PXD060185,T-47D,O00170,FALSE
PXD060185,T-47D,O00193,FALSE
PXD060185,T-47D,O00232,FALSE
PXD060185,T-47D,O00244,FALSE
PXD060185,T-47D,O00267,FALSE
PXD060185,T-47D,O00268,FALSE
PXD060185,T-47D,O00273,FALSE
PXD060185,T-47D,O00299,FALSE
PXD060185,T-47D,O00399,FALSE
PXD060185,T-47D,O00505,FALSE
PXD060185,T-47D,O00515,FALSE
PXD060185,T-47D,O00541,FALSE
PXD060185,T-47D,O00567,FALSE
PXD060185,T-47D,O00571,FALSE
PXD060185,T-47D,O14647,FALSE
PXD060185,T-47D,O14737,FALSE
PXD060185,T-47D,O14744,FALSE
PXD060185,T-47D,O14745,FALSE
