PXD,SampleGroup,GroupID,ReferenceKey,RegulatorBaseAccession,Role,DisplayName,GeneSymbol,EnsemblGeneID,QsmoothLog2TPM,Category,ReferenceLabelEn,RowOrder,QsmoothZScore
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,4.84881761834389,normal_cells,HUVECs (A0h baseline),34,0.489666193141439
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,3.81416602012653,normal_cells,HUVECs (A0h baseline),34,0.249034200289825
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,5.11856361109981,normal_cells,HUVECs (A0h baseline),34,0.0829417600877374
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,3.49640170667127,normal_cells,HUVECs (A0h baseline),34,-0.308505710576631
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q92993,Writer,KAT5,KAT5,ENSG00000172977,4.72956657423126,normal_cells,HUVECs (A0h baseline),34,0.328148310845684
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,3.57825015638781,normal_cells,HUVECs (A0h baseline),34,0.883592186598171
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,2.19366553059984,normal_cells,HUVECs (A0h baseline),34,-0.630274371461483
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,3.857475393691,normal_cells,HUVECs (A0h baseline),34,-0.454882962328104
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,7.17420695563059,normal_cells,HUVECs (A0h baseline),34,-0.0365405042764636
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,5.11399224301855,normal_cells,HUVECs (A0h baseline),34,-0.338197381287443
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,1.61643309126874,normal_cells,HUVECs (A0h baseline),34,0.199195693818216
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,1.61643309126874,normal_cells,HUVECs (A0h baseline),34,0.199195693818216
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,3.19109198171966,normal_cells,HUVECs (A0h baseline),34,-0.660818900081665
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.46707707217722,normal_cells,HUVECs (A0h baseline),34,-0.11013465983141
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,4.34877185387667,normal_cells,HUVECs (A0h baseline),34,0.574608676174838
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,3.88267190684445,normal_cells,HUVECs (A0h baseline),34,-0.0739872480827595
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.2515391903255,normal_cells,HUVECs (A0h baseline),34,-0.0383858192538357
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.35830706675261,normal_cells,HUVECs (A0h baseline),34,0.134170436211204
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,1.91746215387511,normal_cells,HUVECs (A0h baseline),34,-0.425968784278483
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,2.9116411201975,normal_cells,HUVECs (A0h baseline),34,-0.208160111082625
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,5.23787882645536,normal_cells,HUVECs (A0h baseline),34,0.535188735851228
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,1.17461317106666,normal_cells,HUVECs (A0h baseline),34,0.0612810667938761
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,5.47042245056606,normal_cells,HUVECs (A0h baseline),34,0.935679574186884
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,4.69130863601444,normal_cells,HUVECs (A0h baseline),34,0.12216139397898
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,3.61663987429497,normal_cells,HUVECs (A0h baseline),34,-0.362378810593271
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,4.54296064186391,normal_cells,HUVECs (A0h baseline),34,-0.0389669016991595
PXD073311,HUVEC control and Pg infection,KLA31_31,HUVEC_untreated,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.08807646913735,normal_cells,HUVECs (A0h baseline),34,-0.116367246726135
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,O14929,Writer,HAT1,HAT1,ENSG00000128708,3.3108121636653,cancer_tissue,Primary HCC tissue,12,-0.897078329385997
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,4.4000169184789,cancer_tissue,Primary HCC tissue,12,-0.349562515780508
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,O60885,Reader,BRD4,BRD4,ENSG00000141867,3.94271291087338,cancer_tissue,Primary HCC tissue,12,-0.428549071427612
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,O75607,Writer,NPM3,NPM3,ENSG00000107833,4.99532934804141,cancer_tissue,Primary HCC tissue,12,-0.345962400085596
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,O95251,Writer,KAT7,KAT7,ENSG00000136504,2.12645846453985,cancer_tissue,Primary HCC tissue,12,-1.08501431995874
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P05783,Writer,KRT18,KRT18,ENSG00000111057,8.71463896118826,cancer_tissue,Primary HCC tissue,12,0.578098148470189
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P41227,Writer,NAA10,NAA10,ENSG00000102030,3.46131558823897,cancer_tissue,Primary HCC tissue,12,-0.649610637904309
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,0.176521586884377,cancer_tissue,Primary HCC tissue,12,-1.72864215504095
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P49588,Writer,AARS1,AARS1,ENSG00000090861,5.42205619465121,cancer_tissue,Primary HCC tissue,12,-0.274314149980547
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,3.68528263022997,cancer_tissue,Primary HCC tissue,12,-0.605415551872823
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,1.06068887359605,cancer_tissue,Primary HCC tissue,12,-0.939188585383554
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q09472,Writer,EP300,EP300,ENSG00000100393,3.53940236437828,cancer_tissue,Primary HCC tissue,12,-0.89866087688668
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,5.65585957422117,cancer_tissue,Primary HCC tissue,12,-0.355955519184591
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,0.0682792814399286,cancer_tissue,Primary HCC tissue,12,-0.93662039613115
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,3.58928153229041,cancer_tissue,Primary HCC tissue,12,-0.113066783274403
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,2.23291929045833,cancer_tissue,Primary HCC tissue,12,-0.463130508361664
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,4.54989805197223,cancer_tissue,Primary HCC tissue,12,0.260071284090676
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,3.94996382996994,cancer_tissue,Primary HCC tissue,12,0.184203874383976
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,2.7151944293123,cancer_tissue,Primary HCC tissue,12,-0.740835897077852
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,0.571101176000659,cancer_tissue,Primary HCC tissue,12,-1.23430175422159
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,2.75918311997223,cancer_tissue,Primary HCC tissue,12,-1.04033454441808
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92785,Reader,DPF2,DPF2,ENSG00000133884,2.98182262581707,cancer_tissue,Primary HCC tissue,12,-0.903862734008707
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,3.34642916870441,cancer_tissue,Primary HCC tissue,12,-0.846528490385179
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,1.41616268077426,cancer_tissue,Primary HCC tissue,12,-1.4599523786624
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,5.16564174179306,cancer_tissue,Primary HCC tissue,12,0.108109446906649
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,3.99698568233209,cancer_tissue,Primary HCC tissue,12,-0.00582669193234459
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q92993,Writer,KAT5,KAT5,ENSG00000172977,2.3135596302251,cancer_tissue,Primary HCC tissue,12,-1.39966274421648
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,-0.222005408434951,cancer_tissue,Primary HCC tissue,12,-1.33736333296356
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,3.49118923983415,cancer_tissue,Primary HCC tissue,12,0.30815398686742
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,3.13985710295316,cancer_tissue,Primary HCC tissue,12,-1.01599281885817
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,7.66751543418185,cancer_tissue,Primary HCC tissue,12,0.310043987105689
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,5.25279192186952,cancer_tissue,Primary HCC tissue,12,-0.237299075728912
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,0.516307347718429,cancer_tissue,Primary HCC tissue,12,-0.7831510263685
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,0.516307347718429,cancer_tissue,Primary HCC tissue,12,-0.7831510263685
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,3.59707356728873,cancer_tissue,Primary HCC tissue,12,-0.263130447240385
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,3.22569413721531,cancer_tissue,Primary HCC tissue,12,-0.345971958602439
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,2.72024187090895,cancer_tissue,Primary HCC tissue,12,-0.720242559145479
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,3.44793980646364,cancer_tissue,Primary HCC tissue,12,-0.487413101131282
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,3.18522693685448,cancer_tissue,Primary HCC tissue,12,-0.085993374262194
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.73451800870981,cancer_tissue,Primary HCC tissue,12,0.529470406291652
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.93845204920731,cancer_tissue,Primary HCC tissue,12,0.640696286771108
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.83437137988134,cancer_tissue,Primary HCC tissue,12,0.535801314802289
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,2.42954434348525,cancer_tissue,Primary HCC tissue,12,-1.30932642047335
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,-0.587683891177322,cancer_tissue,Primary HCC tissue,12,-1.34780956108795
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,2.03608856070711,cancer_tissue,Primary HCC tissue,12,-1.3179022715012
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,2.93689005753084,cancer_tissue,Primary HCC tissue,12,-1.36727624124701
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,4.40150088326378,cancer_tissue,Primary HCC tissue,12,0.238342814713357
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,2.79839066720846,cancer_tissue,Primary HCC tissue,12,-1.53264062175147
PXD075377,HCC,KLA31_12,TCGA_LIHC_primary,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,2.59166440047014,cancer_tissue,Primary HCC tissue,12,0.172468733381423
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,O14929,Writer,HAT1,HAT1,ENSG00000128708,2.46431159564805,normal_tissue,Adjacent liver tissue,9,-1.49217990547681
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,O15379,Writer-Eraser,HDAC3,HDAC3,ENSG00000171720,3.64383464202945,normal_tissue,Adjacent liver tissue,9,-0.965473963696347
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,O60885,Reader,BRD4,BRD4,ENSG00000141867,3.3112076885649,normal_tissue,Adjacent liver tissue,9,-0.933301135044852
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,O75607,Writer,NPM3,NPM3,ENSG00000107833,3.59908331141338,normal_tissue,Adjacent liver tissue,9,-1.0793198708421
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,O95251,Writer,KAT7,KAT7,ENSG00000136504,1.19705353855179,normal_tissue,Adjacent liver tissue,9,-1.80126023960798
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P05783,Writer,KRT18,KRT18,ENSG00000111057,8.20618761220992,normal_tissue,Adjacent liver tissue,9,0.434754746590956
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P41227,Writer,NAA10,NAA10,ENSG00000102030,1.95075157964542,normal_tissue,Adjacent liver tissue,9,-1.76064108667968
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P42568,Reader,MLLT3,MLLT3,ENSG00000171843,-0.0449345918929872,normal_tissue,Adjacent liver tissue,9,-1.89014562932561
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P49588,Writer,AARS1,AARS1,ENSG00000090861,4.70181603620492,normal_tissue,Adjacent liver tissue,9,-0.794691133568065
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P51532,Reader,SMARCA4,SMARCA4,ENSG00000127616,2.24895336873971,normal_tissue,Adjacent liver tissue,9,-1.45674677714187
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,P56524,Eraser,HDAC4,HDAC4,ENSG00000068024,-0.013560153805175,normal_tissue,Adjacent liver tissue,9,-1.7508919417909
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q09472,Writer,EP300,EP300,ENSG00000100393,2.95841072195468,normal_tissue,Adjacent liver tissue,9,-1.32195264287972
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q13547,Writer-Eraser,HDAC1,HDAC1,ENSG00000116478,4.61618894592826,normal_tissue,Adjacent liver tissue,9,-0.953864150049125
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q56NI9,Writer,ESCO2,ESCO2,ENSG00000171320,-0.708464731424523,normal_tissue,Adjacent liver tissue,9,-1.31880018584508
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q5JTZ9,Writer,AARS2,AARS2,ENSG00000124608,2.26336657989046,normal_tissue,Adjacent liver tissue,9,-1.18806194159668
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q5SQI0,Writer,ATAT1,ATAT1,ENSG00000137343,0.807301254092573,normal_tissue,Adjacent liver tissue,9,-1.44992610388105
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q8IXJ6,Eraser,SIRT2,SIRT2,ENSG00000068903,3.9472132643458,normal_tissue,Adjacent liver tissue,9,-0.238935661492353
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q8N6T7,Eraser,SIRT6,SIRT6,ENSG00000077463,2.63732260577815,normal_tissue,Adjacent liver tissue,9,-0.819753678173758
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q8WUI4,Eraser,HDAC7,HDAC7,ENSG00000061273,1.49143561328142,normal_tissue,Adjacent liver tissue,9,-1.51218182813067
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q8WYB5,Writer,KAT6B,KAT6B,ENSG00000156650,0.333753031612119,normal_tissue,Adjacent liver tissue,9,-1.40676784043677
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92769,Writer-Eraser,HDAC2,HDAC2,ENSG00000196591,2.00212408456891,normal_tissue,Adjacent liver tissue,9,-1.55831681001957
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92785,Reader,DPF2,DPF2,ENSG00000133884,1.75427548204464,normal_tissue,Adjacent liver tissue,9,-1.95661202355976
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92793,Writer,CREBBP,CREBBP,ENSG00000005339,2.87280868441333,normal_tissue,Adjacent liver tissue,9,-1.26775721673149
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92794,Writer,KAT6A,KAT6A,ENSG00000083168,1.3998545648312,normal_tissue,Adjacent liver tissue,9,-1.47157469411848
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92830,Writer,GCN5 (KAT2A),KAT2A,ENSG00000108773,3.04316419987917,normal_tissue,Adjacent liver tissue,9,-1.02655434004616
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92831,Writer,KAT2B,KAT2B,ENSG00000114166,4.07292137411389,normal_tissue,Adjacent liver tissue,9,0.0400879633225483
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q92993,Writer,KAT5,KAT5,ENSG00000172977,1.5142735056039,normal_tissue,Adjacent liver tissue,9,-1.97127343668757
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q969S8,Writer-Eraser,HDAC10,HDAC10,ENSG00000100429,-0.666677183690417,normal_tissue,Adjacent liver tissue,9,-1.59723960096739
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q96DB2,Eraser,HDAC11,HDAC11,ENSG00000163517,1.31614264241506,normal_tissue,Adjacent liver tissue,9,-1.26493896949125
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q96EB6,Eraser,SIRT1,SIRT1,ENSG00000096717,3.20172895947904,normal_tissue,Adjacent liver tissue,9,-0.967614859451937
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q99497,Writer-Eraser,PARK7,PARK7,ENSG00000116288,7.09300312599335,normal_tissue,Adjacent liver tissue,9,-0.0935920029163376
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9BWD1,Writer,ACAT2,ACAT2,ENSG00000120437,5.44033013881483,normal_tissue,Adjacent liver tissue,9,-0.100971034670785
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9BY41,Eraser,HDAC8,HDAC8,ENSG00000147099,-0.0736527866439527,normal_tissue,Adjacent liver tissue,9,-1.30995026402791
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9BY41,Writer-Eraser,HDAC8,HDAC8,ENSG00000147099,-0.0736527866439527,normal_tissue,Adjacent liver tissue,9,-1.30995026402791
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9H7Z6,Writer,KAT8,KAT8,ENSG00000103510,2.94891290394846,normal_tissue,Adjacent liver tissue,9,-0.898050898213685
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9H8E8,Writer,CSRP2BP,CSRP2BP,ENSG00000149474,2.31588071614657,normal_tissue,Adjacent liver tissue,9,-1.234882931718
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9H8M2,Reader,BRD9,BRD9,ENSG00000028310,1.47706224181076,normal_tissue,Adjacent liver tissue,9,-1.70870006087927
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9H9T3,Writer,ELP3,ELP3,ENSG00000134014,3.17751691298348,normal_tissue,Adjacent liver tissue,9,-0.74458255174915
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9NRC8,Eraser,SIRT7,SIRT7,ENSG00000187531,1.71732052406242,normal_tissue,Adjacent liver tissue,9,-1.13984740027053
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9NTG7,Eraser,SIRT3,SIRT3,ENSG00000142082,3.55286492373168,normal_tissue,Adjacent liver tissue,9,0.338600202774166
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9NXA8,Eraser,SIRT5,SIRT5,ENSG00000124523,2.88587817648687,normal_tissue,Adjacent liver tissue,9,0.585770460436211
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9UBN7,Writer-Eraser,HDAC6,HDAC6,ENSG00000094631,3.97696398192473,normal_tissue,Adjacent liver tissue,9,0.65076816933374
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9UKN8,Writer,GTF3C4,GTF3C4,ENSG00000125484,1.968113481267,normal_tissue,Adjacent liver tissue,9,-1.61239438624406
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9UKV0,Eraser,HDAC9,HDAC9,ENSG00000048052,-0.374659337326012,normal_tissue,Adjacent liver tissue,9,-1.17748021720402
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9ULM3,Reader,YEATS2,YEATS2,ENSG00000163872,0.682004261567162,normal_tissue,Adjacent liver tissue,9,-2.20644132796387
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9UPN9,Reader,TRIM33,TRIM33,ENSG00000197323,2.37806588726834,normal_tissue,Adjacent liver tissue,9,-1.84169765975611
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9UQL6,Eraser,HDAC5,HDAC5,ENSG00000108840,3.21122933537039,normal_tissue,Adjacent liver tissue,9,-0.672674359838587
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9Y232,Reader,CDYL,CDYL,ENSG00000153046,1.8104719044132,normal_tissue,Adjacent liver tissue,9,-2.37848132460165
PXD075377,adjacent liver,KLA31_09,TCGA_LIHC_normal,Q9Y6E7,Eraser,SIRT4,SIRT4,ENSG00000089163,1.62152797808162,normal_tissue,Adjacent liver tissue,9,-0.383959026229548
