UniProt,Term,AnnotationID,Qualifier,AnnotatedGO,Evidence,ECO,Reference,Taxon,AssignedBy,AnnotationDate,SourceSymbol,ExcludedNOT,DirectAnnotation,Ensembl,Entrez,Symbol,Experimental,CommonMatrix
J3QKK1,GO:0006096,UniProtKB:J3QKK1!297265072,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
J3QKP5,GO:0006096,UniProtKB:J3QKP5!28374369,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
J3QQS9,GO:0015727,UniProtKB:J3QQS9!476485476,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A3,FALSE,FALSE,ENSG00000141526,,SLC16A3,FALSE,TRUE
J3QQS9,GO:0015727,UniProtKB:J3QQS9!476485478,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A3,FALSE,FALSE,ENSG00000141526,,SLC16A3,FALSE,TRUE
K7EIL4,GO:0006094,UniProtKB:K7EIL4!416845290,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EIL4,GO:0006096,UniProtKB:K7EIL4!416845291,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EKH5,GO:0006096,UniProtKB:K7EKH5!386954667,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOC,FALSE,TRUE,ENSG00000109107,,ALDOC,FALSE,TRUE
K7EKN2,GO:0006096,UniProtKB:K7EKN2!88214504,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO3,FALSE,TRUE,ENSG00000108515,,ENO3,FALSE,TRUE
K7ELR7,GO:0006094,UniProtKB:K7ELR7!416845404,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ELR7,GO:0006094,UniProtKB:K7ELR7!416845404,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7ELR7,GO:0006096,UniProtKB:K7ELR7!416845405,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ELR7,GO:0006096,UniProtKB:K7ELR7!416845405,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EM90,GO:0006096,UniProtKB:K7EM90!416845426,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
K7ENA0,GO:0006094,UniProtKB:K7ENA0!177823436,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ENA0,GO:0006094,UniProtKB:K7ENA0!177823436,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7ENA0,GO:0006096,UniProtKB:K7ENA0!177823437,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ENA0,GO:0006096,UniProtKB:K7ENA0!177823437,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EP41,GO:0006094,UniProtKB:K7EP41!237593569,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EP41,GO:0006094,UniProtKB:K7EP41!237593569,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EP41,GO:0006096,UniProtKB:K7EP41!237593570,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EP41,GO:0006096,UniProtKB:K7EP41!237593570,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EPM1,GO:0006096,UniProtKB:K7EPM1!267491885,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO3,FALSE,TRUE,ENSG00000108515,,ENO3,FALSE,TRUE
K7EPY4,GO:0006094,UniProtKB:K7EPY4!28470899,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EPY4,GO:0006094,UniProtKB:K7EPY4!28470899,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EPY4,GO:0006096,UniProtKB:K7EPY4!28470900,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EPY4,GO:0006096,UniProtKB:K7EPY4!28470900,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000282019,,GPI,FALSE,FALSE
K7EQ48,GO:0006094,UniProtKB:K7EQ48!476581472,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7EQ48,GO:0006096,UniProtKB:K7EQ48!476581473,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ERC6,GO:0006094,UniProtKB:K7ERC6!267491968,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ERC6,GO:0006096,UniProtKB:K7ERC6!267491969,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ERK8,GO:0006094,UniProtKB:K7ERK8!446727615,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ERK8,GO:0006096,UniProtKB:K7ERK8!446727616,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,,GPI,FALSE,TRUE
K7ERS8,GO:0006096,UniProtKB:K7ERS8!297360799,involved_in,GO:0006096,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,ENO1,FALSE,TRUE,ENSG00000074800,,ENO1,FALSE,TRUE
K7ESF4,GO:0006094,UniProtKB:K7ESF4!357091088,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE,ENSG00000266953,,pgi,FALSE,FALSE
K7ESF4,GO:0006096,UniProtKB:K7ESF4!357091089,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,pgi,FALSE,TRUE,ENSG00000266953,,pgi,FALSE,FALSE
O00757,GO:0006094,UniProtKB:O00757!178107881,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,FBP2,FALSE,TRUE,ENSG00000130957,8789,FBP2,FALSE,TRUE
O00757,GO:0006094,UniProtKB:O00757!178107882,involved_in,GO:0006094,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,FBP2,FALSE,TRUE,ENSG00000130957,8789,FBP2,FALSE,TRUE
O00757,GO:0006094,UniProtKB:O00757!178107883,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,FBP2,FALSE,TRUE,ENSG00000130957,8789,FBP2,FALSE,TRUE
O00763,GO:0015727,UniProtKB:O00763!28756951,involved_in,GO:0046722,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,ACACB,FALSE,FALSE,ENSG00000076555,32,ACACB,FALSE,TRUE
O14521,GO:0006099,UniProtKB:O14521!28760434,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20251219,SDHD,FALSE,TRUE,ENSG00000204370,6392,SDHD,FALSE,TRUE
O14521,GO:0006099,UniProtKB:O14521!28760435,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SDHD,FALSE,TRUE,ENSG00000204370,6392,SDHD,FALSE,TRUE
O14521,GO:0006099,UniProtKB:O14521!28760436,involved_in,GO:0006099,NAS,ECO:0005547,PMID:30030361,9606,ComplexPortal,20260108,SDHD,FALSE,TRUE,ENSG00000204370,6392,SDHD,FALSE,TRUE
O14521,GO:0006099,UniProtKB:O14521!28760437,involved_in,GO:0006099,IDA,ECO:0000314,PMID:9533030,9606,UniProt,20040823,SDHD,FALSE,TRUE,ENSG00000204370,6392,SDHD,TRUE,TRUE
O14556,GO:0006094,UniProtKB:O14556!237882051,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,GAPDHS,FALSE,TRUE,ENSG00000105679,26330,GAPDHS,FALSE,TRUE
O14556,GO:0006096,UniProtKB:O14556!237882052,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,GAPDHS,FALSE,TRUE,ENSG00000105679,26330,GAPDHS,FALSE,TRUE
O14556,GO:0006096,UniProtKB:O14556!237882053,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,GAPDHS,FALSE,TRUE,ENSG00000105679,26330,GAPDHS,FALSE,TRUE
O14943,GO:0006096,UniProtKB:O14943!476870248,enables,GO:0003872,IEA,ECO:0000256,GO_REF:0000002,9606,InterPro,20260727,PFK-P,FALSE,FALSE,,,,FALSE,FALSE
O14943,GO:0006096,UniProtKB:O14943!476870249,enables,GO:0003872,IDA,ECO:0000314,PMID:10814514,9606,MGI,20081007,PFK-P,FALSE,FALSE,,,,TRUE,FALSE
O14943,GO:0006096,UniProtKB:O14943!476870251,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PFK-P,FALSE,TRUE,,,,FALSE,FALSE
O15055,GO:0006089,UniProtKB:O15055!88503203,involved_in,GO:0019249,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140423,PER2,FALSE,FALSE,ENSG00000132326,8864,PER2,FALSE,TRUE
O15055,GO:0006094,UniProtKB:O15055!88503197,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,UniProt,20140507,PER2,FALSE,TRUE,ENSG00000132326,8864,PER2,FALSE,TRUE
O15384,GO:0006099,UniProtKB:O15384!148272412,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,O15384,FALSE,TRUE,,,,FALSE,FALSE
O15427,GO:0015727,UniProtKB:O15427!447014765,enables,GO:0015129,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260724,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
O15427,GO:0015727,UniProtKB:O15427!447014766,enables,GO:0015650,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
O15427,GO:0015727,UniProtKB:O15427!447014767,enables,GO:0015650,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
O15427,GO:0015727,UniProtKB:O15427!447014768,enables,GO:0015650,IDA,ECO:0000314,PMID:11101640,9606,UniProt,20220510,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,TRUE,TRUE
O15427,GO:0015727,UniProtKB:O15427!447014773,involved_in,GO:0035873,IDA,ECO:0000314,PMID:11101640,9606,UniProt,20220510,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,TRUE,TRUE
O15427,GO:0015727,UniProtKB:O15427!447014774,involved_in,GO:0035879,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A3,FALSE,FALSE,ENSG00000141526,9123,SLC16A3,FALSE,TRUE
O43826,GO:0006094,UniProtKB:O43826!387251731,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,SLC37A4,FALSE,TRUE,ENSG00000281500,2542,SLC37A4,FALSE,FALSE
O43837,GO:0006099,UniProtKB:O43837!447021926,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,IDH3B,FALSE,TRUE,ENSG00000101365,3420,IDH3B,FALSE,TRUE
O43837,GO:0006099,UniProtKB:O43837!447021927,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,IDH3B,FALSE,TRUE,ENSG00000101365,3420,IDH3B,FALSE,TRUE
O43837,GO:0006099,UniProtKB:O43837!447021928,involved_in,GO:0006099,IDA,ECO:0000314,PMID:14555658,9606,ComplexPortal,20241013,IDH3B,FALSE,TRUE,ENSG00000101365,3420,IDH3B,TRUE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793108,enables,GO:0015129,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,FALSE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793109,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,FALSE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793110,enables,GO:0015129,IDA,ECO:0000314,PMID:9786900,9606,UniProt,20140115,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,TRUE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793119,involved_in,GO:0035873,IMP,ECO:0000315,PMID:9786900,9606,UniProt,20140115,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,TRUE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793120,involved_in,GO:0035879,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20230926,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,FALSE,TRUE
O60669,GO:0015727,UniProtKB:O60669!267793121,involved_in,GO:0035879,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,SLC16A7,FALSE,FALSE,ENSG00000118596,9194,SLC16A7,FALSE,TRUE
O60825,GO:0006094,UniProtKB:O60825!88516445,involved_in,GO:0006094,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB2,FALSE,TRUE,ENSG00000123836,5208,PFKFB2,FALSE,TRUE
O60825,GO:0006096,UniProtKB:O60825!88516446,involved_in,GO:0006096,IDA,ECO:0000314,PMID:11069105,9606,UniProt,20110728,PFKFB2,FALSE,TRUE,ENSG00000123836,5208,PFKFB2,TRUE,TRUE
O60825,GO:0006096,UniProtKB:O60825!88516447,involved_in,GO:0006096,NAS,ECO:0005547,PMID:15581487,9606,ComplexPortal,20250326,PFKFB2,FALSE,TRUE,ENSG00000123836,5208,PFKFB2,FALSE,TRUE
O75390,GO:0006099,UniProtKB:O75390!297668346,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,CS,FALSE,TRUE,ENSG00000062485,1431,CS,FALSE,TRUE
O75390,GO:0006099,UniProtKB:O75390!297668347,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,CS,FALSE,TRUE,ENSG00000062485,1431,CS,FALSE,TRUE
O75874,GO:0006099,UniProtKB:O75874!327528296,involved_in,GO:0006099,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,IDH1,FALSE,TRUE,ENSG00000138413,3417,IDH1,FALSE,TRUE
O75944,GO:0006099,UniProtKB:O75944!118412962,involved_in,GO:0006099,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ACON,FALSE,TRUE,,,,FALSE,FALSE
O95907,GO:0015727,UniProtKB:O95907!476894836,enables,GO:0015129,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,SLC16A8,FALSE,FALSE,ENSG00000100156,23539,SLC16A8,FALSE,TRUE
O95907,GO:0015727,UniProtKB:O95907!476894837,enables,GO:0015129,TAS,ECO:0000304,PMID:10493836,9606,PINC,20030904,SLC16A8,FALSE,FALSE,ENSG00000100156,23539,SLC16A8,FALSE,TRUE
O95907,GO:0015727,UniProtKB:O95907!476894840,involved_in,GO:0015727,TAS,ECO:0000304,PMID:10493836,9606,PINC,20030904,SLC16A8,FALSE,TRUE,ENSG00000100156,23539,SLC16A8,FALSE,TRUE
O95907,GO:0015727,UniProtKB:O95907!476894841,involved_in,GO:0035873,IEA,ECO:0000366,GO_REF:0000108,9606,GOC,20260727,SLC16A8,FALSE,FALSE,ENSG00000100156,23539,SLC16A8,FALSE,TRUE
P00338,GO:0006089,UniProtKB:P00338!447040093,involved_in,GO:0006089,IDA,ECO:0000314,PMID:24816116,9606,ComplexPortal,20250326,LDHA,FALSE,TRUE,ENSG00000134333,3939,LDHA,TRUE,TRUE
P00338,GO:0006089,UniProtKB:P00338!447040093,involved_in,GO:0006089,IDA,ECO:0000314,PMID:24816116,9606,ComplexPortal,20250326,LDHA,FALSE,TRUE,ENSG00000288299,3939,LDHA,TRUE,FALSE
P00338,GO:0006089,UniProtKB:P00338!447040094,involved_in,GO:0006089,IDA,ECO:0000314,PMID:34381247,9606,UniProt,20240722,LDHA,FALSE,TRUE,ENSG00000134333,3939,LDHA,TRUE,TRUE
P00338,GO:0006089,UniProtKB:P00338!447040094,involved_in,GO:0006089,IDA,ECO:0000314,PMID:34381247,9606,UniProt,20240722,LDHA,FALSE,TRUE,ENSG00000288299,3939,LDHA,TRUE,FALSE
P00338,GO:0006089,UniProtKB:P00338!447040096,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHA,FALSE,FALSE,ENSG00000134333,3939,LDHA,FALSE,TRUE
P00338,GO:0006089,UniProtKB:P00338!447040096,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHA,FALSE,FALSE,ENSG00000288299,3939,LDHA,FALSE,FALSE
P00338,GO:0006096,UniProtKB:P00338!447040095,involved_in,GO:0006096,NAS,ECO:0000303,PMID:1953713,9606,UniProt,20010920,LDHA,FALSE,TRUE,ENSG00000134333,3939,LDHA,FALSE,TRUE
P00338,GO:0006096,UniProtKB:P00338!447040095,involved_in,GO:0006096,NAS,ECO:0000303,PMID:1953713,9606,UniProt,20010920,LDHA,FALSE,TRUE,ENSG00000288299,3939,LDHA,FALSE,FALSE
P00338,GO:0019244,UniProtKB:P00338!447040096,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHA,FALSE,TRUE,ENSG00000134333,3939,LDHA,FALSE,TRUE
P00338,GO:0019244,UniProtKB:P00338!447040096,involved_in,GO:0019244,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260530,LDHA,FALSE,TRUE,ENSG00000288299,3939,LDHA,FALSE,FALSE
P00558,GO:0006094,UniProtKB:P00558!417160637,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20220413,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,FALSE,TRUE
P00558,GO:0006094,UniProtKB:P00558!417160638,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,FALSE,TRUE
P00558,GO:0006094,UniProtKB:P00558!417160639,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,FALSE,TRUE
P00558,GO:0006096,UniProtKB:P00558!417160640,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20240729,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,FALSE,TRUE
P00558,GO:0006096,UniProtKB:P00558!417160641,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,FALSE,TRUE
P00558,GO:0006096,UniProtKB:P00558!417160642,involved_in,GO:0006096,IMP,ECO:0000315,PMID:7391028,9606,CAFA,20160610,PGK1,FALSE,TRUE,ENSG00000102144,5230,PGK1,TRUE,TRUE
P02753,GO:0006094,UniProtKB:P02753!118423637,involved_in,GO:0006094,ISS,ECO:0000250,GO_REF:0000024,9606,BHF-UCL,20081104,RBP4,FALSE,TRUE,ENSG00000138207,5950,RBP4,FALSE,TRUE
P02753,GO:0006094,UniProtKB:P02753!118423638,involved_in,GO:0006094,IEA,ECO:0000265,GO_REF:0000107,9606,Ensembl,20260724,RBP4,FALSE,TRUE,ENSG00000138207,5950,RBP4,FALSE,TRUE
P02753,GO:0006094,UniProtKB:P02753!118423639,involved_in,GO:0006094,IMP,ECO:0000315,PMID:18466349,9606,BHF-UCL,20080730,RBP4,FALSE,TRUE,ENSG00000138207,5950,RBP4,TRUE,TRUE
P04075,GO:0006094,UniProtKB:P04075!327539697,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,FALSE,TRUE
P04075,GO:0006094,UniProtKB:P04075!327539698,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,FALSE,TRUE
P04075,GO:0006096,UniProtKB:P04075!327539699,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,FALSE,TRUE
P04075,GO:0006096,UniProtKB:P04075!327539700,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,FALSE,TRUE
P04075,GO:0006096,UniProtKB:P04075!327539701,involved_in,GO:0006096,IMP,ECO:0000315,PMID:14615364,9606,BHF-UCL,20081006,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,TRUE,TRUE
P04075,GO:0006096,UniProtKB:P04075!327539702,involved_in,GO:0006096,IDA,ECO:0000314,PMID:14766013,9606,UniProt,20250623,ALDOA,FALSE,TRUE,ENSG00000149925,226,ALDOA,TRUE,TRUE
P04406,GO:0006094,UniProtKB:P04406!208024899,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,GAPDH,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
P04406,GO:0006094,UniProtKB:P04406!208024900,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,GAPDH,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
P04406,GO:0006096,UniProtKB:P04406!208024901,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,GAPDH,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
P04406,GO:0006096,UniProtKB:P04406!208024902,involved_in,GO:0006096,IEA,ECO:0007322,GO_REF:0000041,9606,UniProt,20260227,GAPDH,FALSE,TRUE,ENSG00000111640,2597,GAPDH,FALSE,TRUE
P05062,GO:0006094,UniProtKB:P05062!208025640,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260227,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,FALSE,TRUE
P05062,GO:0006094,UniProtKB:P05062!208025641,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,FALSE,TRUE
P05062,GO:0006096,UniProtKB:P05062!208025642,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,FALSE,TRUE
P05062,GO:0006096,UniProtKB:P05062!208025643,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,FALSE,TRUE
P05062,GO:0006096,UniProtKB:P05062!208025644,involved_in,GO:0006096,IDA,ECO:0000314,PMID:10625657,9606,BHF-UCL,20081006,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,TRUE,TRUE
P05062,GO:0006096,UniProtKB:P05062!208025645,involved_in,GO:0006096,IDA,ECO:0000314,PMID:10970798,9606,UniProt,20230421,ALDOB,FALSE,TRUE,ENSG00000136872,229,ALDOB,TRUE,TRUE
P06733,GO:0006094,UniProtKB:P06733!208026635,involved_in,GO:0006094,IEA,ECO:0000256,GO_REF:0000117,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,2023,ENO1,FALSE,TRUE
P06733,GO:0006094,UniProtKB:P06733!208026636,involved_in,GO:0006094,TAS,ECO:0000304,Reactome:R-HSA-70263,9606,Reactome,20260316,ENO1,FALSE,TRUE,ENSG00000074800,2023,ENO1,FALSE,TRUE
P06733,GO:0006096,UniProtKB:P06733!208026637,involved_in,GO:0006096,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20250902,ENO1,FALSE,TRUE,ENSG00000074800,2023,ENO1,FALSE,TRUE
P06733,GO:0006096,UniProtKB:P06733!208026638,involved_in,GO:0006096,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,ENO1,FALSE,TRUE,ENSG00000074800,2023,ENO1,FALSE,TRUE
P06744,GO:0006094,UniProtKB:P06744!88536436,involved_in,GO:0006094,IBA,ECO:0000318,GO_REF:0000033,9606,GO_Central,20260528,GPI,FALSE,TRUE,ENSG00000105220,2821,GPI,FALSE,TRUE
P06744,GO:0006094,UniProtKB:P06744!88536437,involved_in,GO:0006094,IEA,ECO:0000501,GO_REF:0000120,9606,UniProt,20260727,GPI,FALSE,TRUE,ENSG00000105220,2821,GPI,FALSE,TRUE
