Path,Part,Field
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01844;EWS_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01860;PO5F1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01892;SPIB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01959;SC6A3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01968;OCRL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01970;PLCB3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01973;ROR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01974;ROR2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q01995;TAGL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02040;AK17A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02078;MEF2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02080;MEF2B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02083;NAAA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02127;PYRD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02218;ODO1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02223;TNR17_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02224;CENPE_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02241;KIF23_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02252;MMSA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02297;NRG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02318;CP27A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02338;BDH_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02388;CO7A1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02446;SP4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02447;SP3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02487;DSC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02505;MUC3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02535;ID3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02539;H11_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02543;RL18A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02548;PAX5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02556;IRF8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02750;MP2K1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02790;FKBP4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02809;PLOD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02817;MUC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02818;NUCB1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02878;RL6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02880;TOP2B_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02930;CREB5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02952;AKA12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02962;PAX2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q02978;M2OM_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03001;DYST_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03013;GSTM4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03111;ENL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03135;CAV1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03154;ACY1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03164;KMT2A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03167;TGBR3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03169;TNAP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03188;CENPC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03252;LMNB2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03393;PTPS_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03405;UPAR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03426;KIME_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03468;ERCC6_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03518;TAP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03519;TAP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03692;COAA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q03701;CEBPZ_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04206;TF65_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04323;UBXN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04446;GLGB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04609;FOLH1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04637;IF4G1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04656;ATP7A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04695;K1C17_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04721;NOTC2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04724;TLE1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04726;TLE3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04727;TLE4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04756;HGFA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04760;LGUL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04828;AK1C1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04837;SSBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04864;REL_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04912;RON_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04917;1433F_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q04941;PLP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05048;CSTF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05086;UBE3A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05193;DYN1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05209;PTN12_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05397;FAK1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05516;ZBT16_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05519;SRS11_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05639;EF1A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05655;KPCD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05682;CALD1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05707;COEA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05823;RN5A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05932;FOLC_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q05D32;CTSL2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06033;ITIH3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06124;PTN11_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06136;KDSR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06187;BTK_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06203;PUR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06210;GFPT1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06265;EXOS9_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06323;PSME1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06330;SUH_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06413;MEF2C_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06481;APLP2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06520;ST2A1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06546;GABPA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06587;RING1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06710;PAX8_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06787;FMR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06828;FMOD_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q06830;PRDX1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07002;CDK18_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07020;RL18_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07021;C1QBP_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07065;CKAP4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07075;AMPE_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07092;COGA1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07157;ZO1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07283;TRHY_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07352;TISB_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07617;SPAG1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07666;KHDR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07812;BAX_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07817;B2CL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07820;MCL1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07864;DPOE1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07866;KLC1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07954;LRP1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07955;SRSF1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07960;RHG01_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q07973;CP24A_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08043;ACTN3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08117;TLE5_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08170;SRSF4_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08174;PCDH1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08188;TGM3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08209;PP2BA_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08211;DHX9_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08257;QOR_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08345;DDR1_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08357;S20A2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08378;GOGA3_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08379;GOGA2_HUMAN
data/PXD030304/search_results/ProCan-DepMapSanger_peptide_counts_per_protein_per_sample.txt,table header,Q08380;LG3BP_HUMAN
